Bankrupt?, ROA(C) before interest and depreciation before interest, Operating Profit Rate, Non-industry income and expenditure/revenue, Cash flow rate, Net Value Per Share (B), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Realized Sales Gross Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Debt ratio %, Inventory and accounts receivable/Net value, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Current Assets/Total Assets, Cash/Total Assets, Inventory/Working Capital, Working Capital/Equity, Total income/Total expense, Total expense/Assets, Working capitcal Turnover Rate, Equity to Long-term Liability, Cash Flow to Liability, Current Liability to Current Assets, No-credit Interval, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Equity to Liability
0,-0.5095614942639994,-0.3904549515535137,-0.003442692432435247,-0.2548811745039465,-0.39553116833566415,-0.4001974083545251,-0.5532321077338503,-0.06732236708908193,0.005669084469336231,-0.03387304465313861,-0.12401762200819967,-0.3823969594771266,-0.2812424441897108,-0.9562231325982702,-0.01315229511930636,-0.27271879789741144,-0.3683510099682904,-0.8753142658576313,0.05869285329326396,-0.1957394402379995,-0.4217494642064824,-0.8976936794756684,-0.0062733217405887805,-0.41343607001813903,0.00022024035667744744,0.36504846491782844,-0.0877123358484812,3.3748072487516745,0.46386117707751034,0.37584926005813457
0,-1.0326128703615907,-0.5721607041856077,-0.011214249204296525,-0.7927806963351907,-0.7018720065317605,-0.7555619244054296,-0.787557452921296,-0.1025865612224228,-0.0004395417563629055,-0.12182041420351773,-0.9208808825810613,0.11159150661975728,-0.47107961935694914,0.01986634633639041,-0.013114783287988192,-0.4902993082269968,-0.3978556184192616,-1.38835383468617,-0.023752733592548748,-0.036650911292384486,-0.8122611198214695,0.4396120663349985,-0.007868444907438942,0.5088553107148248,-0.08004504505911347,-0.06895637854225511,0.031887764088033406,-0.1781465685448848,-0.1274318288194071,-0.17400760300878917
0,0.5912789613162742,-0.11769398950803216,0.010256252498689701,-0.25891086864948437,0.5701107260272856,0.7333550360642688,0.2929501862154277,-0.05691752987214957,0.012594044498977223,0.04688528200484618,-0.06166149231282579,0.245556195548299,0.2227469219467369,1.0528275050150935,-0.013026821937318493,0.5606650691307237,0.09769109588917402,-0.7590559429518092,-0.009417508506291396,-0.16662022417560227,1.0085250929436336,-0.7986067409477815,-0.010770083372038415,-0.5133694990712685,-0.009720908585056573,0.5687527989271559,0.019634912457342855,-0.05831605420537086,-0.0028886066978197995,-0.31734866274321777
0,1.4075673191541191,1.1361901869717193,-0.0036837136174195702,2.9693489917697304,0.6458676018865817,0.6587513648138356,0.7650372524151413,-0.09293763128172969,0.00799150716021741,-0.08233988708241577,0.46245238100314745,-1.8784147943232836,-0.5854875739669657,-0.6454501844579325,-0.013149170473173882,0.12169517005810529,0.06229684612234415,1.6193733600827278,-0.02121505524106886,0.16541133199778732,2.2569954571247015,-1.4478266191214748,-0.0009934516965841623,-0.5133694990712685,-0.080700190417147,-1.7519251629245325,-0.12122915623815027,-0.10013524621187489,-0.04083858008376573,1.9351586064382134
0,-0.06959110036764217,0.25439309799778237,-0.014620540820801413,-0.5475284569472393,-0.20470594434809064,-0.296788776419886,-0.385388279529974,-0.03190629074469189,0.027438572768291588,0.04099179890947324,-0.40317273172366874,-1.018322386243751,-0.3041517176701044,-1.3554833238587793,-0.013159950856621925,-0.2450737556834728,1.3784153924739273,1.8601429583717801,-0.004626641258997992,0.5919795148837846,-0.34428597103083103,0.4324056590750353,0.04937570822869132,-0.4554452126661203,2.9414020468480313,-1.3199824701507783,0.06337371787491801,0.07713606559174528,0.09253767385265883,1.072085930389584
0,-0.9887732307208857,-0.5057359123766111,-0.01604255615095005,-0.11271177090490431,-1.4822707178506074,-0.7849890968408227,-0.7290120596679419,-0.1056566567404765,0.004148927954367959,-0.06415125602703803,0.5254263927765755,0.8700917522300443,0.25568017977655855,0.8548097644030369,-0.013143824813976974,-0.32454743490611365,0.18753216905050915,0.5471196136896911,0.10339350377241076,-0.2136181753163285,-0.7815929908171112,1.0776025301105159,-0.011155981415591992,0.07693236309517695,-0.07898962371365796,0.7713105629460818,-0.03046807124617727,-0.15516434585127928,-0.09941016737859346,-0.9262324354169222
0,-0.4129477197167044,-0.5761952271061607,0.02147257925271466,-0.4319296479784292,0.11528207850100088,-0.23681064406827015,-0.7237301765705173,-0.15110809525194138,0.01610500000210462,0.06254270649027,-0.28966373912341226,-1.0480916323031755,-0.4605117621943268,-0.8882236979074167,-0.013129964308294686,-0.4232871626380672,-0.5609093369107062,0.9583599865749505,-0.012849771595197937,-0.14026980751989895,0.19140578425349694,-1.4001359549909667,-0.005436440525399681,-0.5133694990712685,0.054558086571925526,-0.20348318444925753,0.1041396011670616,-0.09705197708971311,-0.03786550936172764,1.1026754757217168
0,-0.34628933820592617,-0.31198820789885034,0.004293179277516783,0.11368946919313459,-0.7813739392799549,-0.27418221543731186,-0.5230317593635454,-0.061316104447374634,0.06025201170193327,0.0033119085905533884,0.11696900195191864,-1.4805180292819111,-0.5067795420167651,-1.3173905561777317,-0.013148597709655348,-0.24604103648086317,-0.39711850092284984,1.1116569370402838,-0.01589354943970133,-0.007922583613566443,-0.3577023825437654,0.4359627269205556,0.0032429904460514864,-0.5133694990712685,0.9167524489476134,-1.060999195361036,0.028357013125628053,-0.10013524621187489,-0.04083858008376573,1.5430802478355374
0,1.1325631530121911,2.873146152931198,0.0007341821949746508,0.35073542106984057,1.3509147556953078,1.1006894387640795,1.2079430627611163,0.12247805680014456,0.01673714013891296,0.13202291198595292,0.5689018537086132,0.2907658224595529,-0.6001969278041345,-0.9907453130036025,-0.013117157019416138,1.8097205659547422,-1.2075879691213485,0.9203841729927127,0.032557550862030146,-0.4045648166188149,3.529484336470089,-2.1083700135489076,-0.011017731060132275,0.6967388978987062,0.24405577390436262,0.9057792869178953,-0.009444634040160134,-0.045158378057893044,0.00807266980554574,-0.3651133629908913
0,0.7121711753999731,-0.1449327144217844,-0.003790873867996957,0.04905327651517364,-0.008606332381181175,0.7543362221654392,1.116309579171668,-0.0382683526682016,0.01121047842856698,-0.0034247443507768164,1.0445444616872948,0.9802347690646402,0.29187440400958853,2.1157713698458767,-0.013136143625089232,-0.11726181497492037,1.4357744248831732,-0.38941414681004693,0.03542430165077284,0.4104938543153278,-0.32115543953148573,2.358961743513556,-0.011104729864762073,-0.5133694990712685,-0.07235437555577443,0.3226927888777981,-0.011453350514472565,-0.10009406063028532,-0.04079852732514991,-1.0223281012167134
0,-1.221679578768149,-1.0203977076744248,-0.034152311469623706,-0.34562461329695204,-1.1944897195252302,-0.9999489528017313,-1.0298078456800963,-0.09599085773114736,0.00603380740508106,-0.08763238754487325,-0.20453531628258098,0.5637649822118932,0.036289905290277695,-0.676718628360789,-0.013152540128529221,-0.4388344212415572,-0.5101536407571599,-1.0034699638893365,-0.6000915296085984,-0.4903994172997345,-0.8829032550109427,1.3301956731382674,-0.01339850769129147,-0.45007483675558735,-0.10821492258806302,1.1304030924452464,-0.023963805310244547,-0.1926722454540974,-0.1464197907163992,-0.6414490252299253
0,0.4707038465689031,0.5102043190838673,-0.00713974672302604,-0.5625224351213467,3.2486499621274505,2.5997492677115868,2.7698662397818765,0.20357286462533059,0.022548235220200417,0.12630029537224907,-0.4516442597579676,1.2724458782661938,-0.32409932748436154,0.6753389314453752,-0.013109253073408942,0.6858405916933434,-0.49061787046119226,-0.8309564099419133,0.00043442276873635307,0.25066151258088726,1.7784801668688668,-1.7399473189907795,-0.006550549195811184,2.5666703609975388,-0.010439463472532736,-0.17945495692240918,-0.8389281248368695,-0.028174072116491086,0.02160139105777128,-1.259449260990177
0,-0.25961416545993077,-0.1982252295526429,-0.007220130452010667,-0.048025927789691454,0.5045919090823916,-0.24425421174899292,-0.3470653025427381,-0.03423779871384436,0.009610460169061174,-0.033367739083529885,-0.03130361425849894,0.22525576166078007,-0.4072122715847385,-0.8051687602041852,-0.01314379617913568,-0.18596465499129097,-1.363950742310458,-1.0059751615466264,0.013094657319086302,-0.3251442525930786,-0.34766591950072345,-0.9327568576424377,-0.009802282700317485,0.9341734912398353,-0.13807756272644298,0.5206578679657431,0.01830846646191601,0.5401161695749176,0.2632665514311781,-0.29602406985534424
0,1.6720313875109176,1.0299812523568703,-0.009659263449379098,0.27616004941447475,-0.12299276870861119,0.8138714950762204,0.9503603213214169,0.07576706925955463,0.012463728694598808,0.14640783852309885,0.9347063581403205,-0.3830198183198058,-0.05142858691829584,0.6098669269869567,-0.013154710213329774,-0.058907759936646126,0.9732782982836247,1.4336296292199473,-0.017283738382867432,0.3368429104146751,1.0882774877554569,-0.032401989312185776,-0.004327209288072199,-0.5133694990712685,0.5388208657734076,-0.4751463168587128,0.1278046424867573,-0.0988211276572525,-0.03956787490200789,0.376567757884281
0,1.1251468578775414,0.8350814041651015,-0.0024517709982200295,0.9013431836698819,0.9914687743617268,1.1357397571411665,1.2708949811010148,-0.04338007456557601,0.010661784330595133,0.02738743743415647,0.38073472421677085,-0.9068546213036115,-0.31988603558465095,0.2693645930955933,-0.013143799360785888,0.1877647787573745,0.39297788376390425,1.4273104974990884,-0.013977863099961308,0.3130703057779356,0.7128236241738136,0.3983481604301487,-0.003985096426497331,-0.10710684596746971,0.7345841315599981,-1.341879439226966,0.040050409707894336,-0.09454551601915002,-0.03546995851152469,0.9540936893021443
0,-0.4889908104039782,-0.38499026037079437,-0.003121233541618608,-0.36936329942884427,-1.7312377103841199,-0.6190974799036768,-0.5481815647714109,0.20223588330713976,0.01034008102035342,-0.0023182194315624666,-0.2656071732247501,0.9413179139695546,0.08042644177260447,-0.25544993293172974,-0.013149905500778979,-0.27077359713727156,-0.4718498110297455,-1.1378340904573836,1.5701809351274267,-0.44409921287982723,-0.7125237020090857,0.4738222121541235,-0.012590958586310867,0.43664384688883123,-0.1118389986280804,1.05418319962844,-0.06243915854458346,3.913742856749141,0.4737705920596216,-0.9887824466657268
0,0.4641957778604933,0.4779952807450601,0.01973791080422041,-0.05347716667847738,0.2117442600666311,0.40504611049032824,0.21095329915046027,-0.06425502721474535,0.008260318959587823,-0.0487426728554286,0.05205413459445781,0.575558595717059,-0.3476523480166059,-0.5687393410659747,-0.013148301794082056,-0.011446925328563376,-1.2786448590425774,-0.5162874817788292,-2.8824308075532192,-0.46163226745197466,0.5227157401609944,-0.6515621603862476,-0.012866569815400795,0.5028002588111768,-0.07447561305151233,1.0848411719521815,-0.059971629353446014,0.005960134329160908,0.046863667964841586,-0.6529228540815943
0,1.2356576901464889,0.4593768918909053,0.001858351409726958,0.23881019974781734,1.115827910032611,1.1194273268675197,1.3455896094657327,-0.05166950838634944,0.010476167847676136,0.03409309867983704,0.14147178275020605,-0.2645681257418983,-0.27208241686731166,0.6962438867796852,-0.013056270702609066,1.4070407291102833,-0.47258486229226304,-0.9575423583647451,0.04811426611334904,-0.17347532287034095,1.2487308571081794,-0.6124955909101568,-0.010347889108245023,-0.24031919877320843,-0.1500932632616692,0.2616335642829443,-0.03793644750129404,-0.089726325659553,-0.030918900918338408,0.2423591911670823
0,-0.20144664270451568,-0.08961816252533732,0.013195706502836324,-0.050899878238681,0.19758774301802165,-0.12343244481392364,0.015228099728632922,-0.07129430366936913,0.00760025701719439,0.025785086638238832,0.14883283067305908,-0.5719166817808534,-0.11558467290345109,0.42108943492947953,-0.01314053788187623,-0.11679173847187245,1.2005155677119708,1.6622416846373174,-0.017737530800258926,0.4677542037581798,0.4844419290222547,-0.09006569592312078,-0.003783767772859823,-0.5133694990712685,1.7080270682350827,-0.7847722531754363,0.07064999503557917,-0.09638617081958538,-0.03722725080508534,0.5896909362178214
0,0.1280732083882659,0.31160630265811723,-0.008560185654066606,0.44472540551762785,0.0904055719460385,-0.08411844131890794,0.2185548460194091,-0.037735632584350864,0.009081067695776884,-0.021556399476713835,0.3024730185377263,-0.9503411472321117,-0.3626586439330957,-0.2958891027546013,-0.013153609273793894,-0.1398858783943049,-0.5645198630535608,0.24893475295733455,0.0017178200566700054,-0.11158932295197442,-0.055042221601420575,0.24993601243147007,-0.007540838880295139,-0.5077006916656386,-0.140252880760644,-0.3397047242385484,0.017517698273160402,-0.09944139356909842,-0.04016665102740776,1.0004217272645413
0,-0.6091099069314629,-1.973433385398557,-0.037704724193422155,-0.07977817047421504,-1.4668855373344727,-1.69726456268497,-2.130269931448663,-0.47098489446092184,-0.015780277069135196,-0.156371769977357,-0.006659179338907626,1.3933030456427913,-0.08564652312071329,-0.6610424894400287,-0.013151903754247978,-0.8198707578782469,-0.8444541675146159,0.20080739719772286,0.024146245641163022,-0.07959040196713603,-3.608331096077988,-0.7473894042005303,-0.006820555940899522,2.809048994686936,-0.24548820324887027,0.42195793509106816,-0.01066730870304017,-0.14729784058603773,-0.09034100533244639,-1.3502815939046284
0,0.598621686020737,0.6675984853622204,0.0008947577623002747,0.278280028981722,-0.026126704080827696,0.3813297686985063,0.5168191787769284,-0.05283827433455377,0.009065085324013266,-0.03346877124122567,0.58004260954544,-0.611084229907932,-0.21098701251977398,-0.100702430715727,-0.013134559008547505,0.32823231445018336,0.47010792842001364,1.3930260971743422,-0.02116322908271819,0.16858212313924054,0.1886885807190862,0.6989833909970171,-0.004216044954533183,-0.5133694990712685,-0.03672046838892699,-0.46175833649946596,0.0291134106184437,-0.10012899015187114,-0.040832540400804064,0.6335053912172034
0,-0.03353224531464647,-0.051433478704337995,-0.014620540820801413,-0.2558885332195636,-1.136336606434718,-0.3577388515556314,-0.39503906158360585,0.15931712962771738,0.014809652524816443,0.05506751829573866,-0.04287955487196776,0.5929462257572449,-0.15381439411966757,-0.8051687602041852,-0.013155158870333368,-0.2185499460794473,-0.8029329004099933,-0.29905882708565656,0.09183246100053566,-0.36781661263635573,-0.42398679486231217,-0.136403212853033,-0.01056496359545137,0.7298681622779881,0.0190743998393084,0.8784294781285958,-0.18897620940196852,1.3238121411909884,0.3753200993575083,-0.6694111157353173
0,-0.5601543510646867,-0.4007531403491379,-6.886437897538177e-05,-0.07222920407087444,-0.32402951921342227,-0.3005698601918969,-0.5582895770260499,-0.09114927668646645,0.009544138791597098,-0.00624210162076406,-0.005691430859629517,-0.9396174408648978,-0.4730691805697119,-0.39302276282355375,-0.013143993463594832,-0.2756380137147842,-0.9490141473272368,-0.8797045208885176,-0.011178151893571096,-0.20364015171247157,-0.2894039196910242,0.10771856805122086,-0.008611187642463084,-0.5133694990712685,-0.175748445736617,-0.1826696934416912,0.010260897218969126,-0.08403832106574367,-0.02563624305877887,0.9892928357607036
0,-0.3224543209477032,-0.23377493071695477,-1.5258480704464793e-05,-0.4164426385754374,1.0821815987404761,-0.02781149987856519,-0.14439035567000982,-0.05980322363468019,0.009060290604348747,-0.026197710392878416,-0.40223878195845353,-0.17487966464600657,-0.29052840354003134,0.13302067204859314,-0.013141654729472693,-0.19265449441845423,-0.3168597609692323,0.46806146504804286,0.02163909183455699,-0.2434208149633793,-0.1472073439097878,-0.31280896330174995,-0.010275745648645994,-0.5133694990712685,-0.2831775517565174,0.5692003727605911,-0.007948229536341944,-0.05705711109790652,-0.001820718909578085,0.1415929362095232
0,-0.023106928192870087,0.8126371474605186,-0.017303859421012,0.5003168777069815,-0.2503188885607649,-0.20350632959122184,0.2561138526714917,-0.06930807169977928,0.006428755108471867,-0.07949163547040117,0.27070136097785535,-1.1811200862779174,-0.5233324972509202,-0.6145162225688574,-0.013146306722369076,0.1212535818657011,-0.5695272184149861,1.132489464416457,-0.006034595276019136,-0.09203949991234184,-0.2825000672136005,0.8211016625977119,-0.005458520964853641,-0.5133694990712685,0.34744971656466894,-0.571375169387389,0.007002048085661135,-0.09574754036890479,-0.03661617037271954,1.2406845751691005
0,-0.13518783146957772,-0.22301757879915232,0.0005201123405336378,-0.3612432526581912,1.9005349172373835,0.9098234172927637,0.8885176201550544,-0.02666307705113992,0.010716110039769031,-0.001413121882054832,-0.6777609747925936,0.8162660100624002,0.38422294957217196,1.550172363075226,-0.012474338861510503,2.0199197453811144,-0.0961929658706956,-1.3973426564877982,0.015837293967316902,-0.1985687622462161,2.1143839387034737,-1.9075563039454213,-0.01174633152284111,0.37430616106339193,-0.11220414553078414,0.6945714597433656,0.010540703990425303,-0.09170360175244409,-0.032777514454785425,-0.8784513826048146
0,-0.2444841235037044,-0.12419908070478798,-0.008372550757198694,-0.2531689050503826,-0.756917350938675,-0.2554484155857857,-0.12223688354597845,-0.019678695273388624,0.014291356523336496,0.14217423822404524,0.09398504433369964,0.8900370688440694,0.028682513022447807,0.7234438836807858,-0.013125856422659406,-0.039024743829278515,-0.5175878051196092,-1.5472517704468483,-0.08989296470627331,-0.6706025782859194,-0.23930513971411643,-0.3897786198325506,-0.01463263071661992,-0.5133694990712685,-0.1629657904749091,1.370795000175612,-0.14124630152371426,0.6969267369406785,0.2956993684917733,-0.9440888841760501
0,0.7678166236775262,0.9636427400666266,0.022566408592296455,0.6094867691988773,0.5906074136480843,0.576673771686648,0.4971793300206937,-0.057209507778774586,0.009152188744003137,-0.040949887776148795,0.07153655232328754,-0.9510117848929635,-0.6030644518297702,-0.8381327802180706,-0.01314867090983044,0.09821578000250933,-0.6937356505566594,0.9364783664305303,-0.023000190918315292,-0.09402629406281866,0.6048469052052031,-0.10707843946917435,-0.004449252186800951,-0.5133694990712685,0.038814376665334806,-0.6229418471293622,0.032315458902902314,-0.10013524621187489,-0.04083858008376573,1.001186840663805
0,0.40891797840195515,0.5396044284209326,-0.008720988046006432,0.04522211601033552,0.06860206929342326,0.503595178202236,0.7212501917785746,-0.05452824499310651,0.009016072457033349,-0.03569211174972554,0.648064905222857,0.22250535456956658,0.3028357804337339,0.4030686198913737,-0.013128016961779237,0.386748392766395,0.7299134248001882,-0.5821294762909461,0.014466894815158482,0.13292230574071812,0.19812458260071433,0.6032721407831928,-0.006806554905191555,-0.5133694990712685,0.05800295793936907,0.16358919335882643,-0.0010111424138935844,-0.08229685234411678,-0.024037831743101375,-0.293148644505126
0,-0.16074938098483646,-0.2958461539115868,0.02219287776822819,-0.17944493393240363,0.6083633231014689,-0.04529473176767744,-0.4732491445849277,-0.07037726775645786,0.11141203590217803,0.0024073177857792433,-0.1617302983810168,0.45119169156802985,-0.5919690898224106,-1.0964202470301534,-0.013149794120822548,-0.2436231387172166,-1.9338480500154953,-1.1896230745278131,0.3927376858861956,-0.44300138924949956,0.3092300100709438,-1.4428336631814478,-0.012319326187166734,0.7214463676224228,-0.03712552263332994,0.9749360965331705,0.3517352944870494,0.048980551370519855,0.0754873953680586,-0.5296958054051232
0,1.3240372363835293,0.1463086197262565,0.012768253010997974,0.23600700936036292,1.1421721097618371,1.6790769202703197,1.325453748753135,-0.03981538299449857,0.009257403760175103,-0.02680342596844307,0.5380521951992925,0.7316442211976775,-0.22643735350926902,1.224223556498346,-0.013135939977361405,0.04763048151129203,-0.14702372935303837,-0.8491645485369577,-0.01360959445894283,0.0012474404527244613,0.6679153533059786,0.32338029318105777,-0.010160315439890176,0.45063763534934237,-0.033151194126612445,0.26689088681861356,0.008854307940586602,-0.09730779998042255,-0.03811093282235235,-0.8009615872954101
0,1.5599954545002968,1.4669719801061192,0.03392167576726787,0.3195525070608427,0.9715804029607672,1.4279789719348903,1.1212256106389975,0.00620264697933249,0.013846212184881234,0.08601163070445397,0.17438739494629374,-0.12165518540327752,-0.3713424313314851,-0.46481205272963927,-0.013143659346009326,0.3714750800083629,-0.5126414574498778,-0.7232711198499062,-0.009990452370918272,-0.11383901685347056,2.112760240771034,-1.072845386291998,-0.006276660561326696,-0.0632995329393387,-0.027737452557531468,0.046651993696896626,0.15397786183928022,-0.09333493655124578,-0.03432000529464551,0.08168663212563253
0,-0.4969038018280321,-0.2407208251405432,-0.006201933726307178,-0.3168644535992452,0.4885220537167663,-0.36158009836921484,-0.34230655855909975,-0.040868318165206835,0.015637503955530856,-0.004028309312803738,-0.16411270572017142,-0.8337421897198309,-0.24733594122586697,-0.46481205272963927,-0.01314679992240152,-0.21614612333403685,0.7213310576968847,1.1170704705625445,-0.00880516480950331,0.2966555755551736,-0.3891407459428071,0.30350494438296427,-0.0003610087637206537,-0.5133694990712685,-0.1131234024295583,-0.8222426329148798,0.0440355477617983,0.07501277119976643,0.0912942976858806,0.8760680918236714
0,0.14097366262101438,0.18600217405235017,-0.0037640559401861087,-0.0818649168523886,0.11198267143872252,0.36939221440805486,0.4706908203126553,-0.028499342358486543,0.2471427475386938,0.06503270324095618,0.3353178859263577,0.6881260511528985,0.3414204538605458,0.6321662405956916,-0.013147016296761925,-0.07469875648346017,0.1965967741788934,-0.06466838783410706,0.01844369614778271,0.19102593955071903,-0.08263161916173786,0.8924327009455423,-0.0070475864126517025,0.8435339045689724,0.11276849502414714,0.0013394933187813808,-0.006477724231462852,-0.013711959172473108,0.03260470354258109,-0.7601239164168276
